,hub,bins,imsize,bic,aic,covariances,means,n_components,nb_partitions,nk_debug,weights
1385,gas,50,145,-6962.6657758937945,-7023.268463819977,"[[[0.00022905]]

 [[0.04985872]]

 [[0.00315575]]

 [[0.00313455]]]","[[0.49554432]
 [0.47944434]
 [0.4930067 ]
 [0.49187391]]",4.0,4.0,"[0.2756164383561644, 0.32493150684931504, 0.26958904109589044, 0.12986301369863013]",[0.61209366 0.02680098 0.23767145 0.12343391]
1386,gas,50,150,-6961.472976175351,-7022.075664101533,"[[[0.00326543]]

 [[0.00311963]]

 [[0.00023212]]

 [[0.05148477]]]","[[0.49677059]
 [0.48920118]
 [0.49554666]
 [0.47856833]]",4.0,4.0,"[0.21205479452054796, 0.1852054794520548, 0.3287671232876712, 0.273972602739726]",[0.1614426  0.19721541 0.61565206 0.02568993]
1387,gas,50,155,-6960.394875018459,-7020.997562944642,"[[[0.00023527]]

 [[0.05062164]]

 [[0.00326106]]

 [[0.00299311]]]","[[0.49555894]
 [0.47836192]
 [0.49822423]
 [0.48328848]]",4.0,4.0,"[0.2827397260273973, 0.3358904109589041, 0.290958904109589, 0.09041095890410959]",[0.61876913 0.02620696 0.22126135 0.13376255]
1388,gas,50,160,-6961.516129341194,-7022.1188172673765,"[[[0.00331698]]

 [[0.00307608]]

 [[0.05246238]]

 [[0.00023185]]]","[[0.49782464]
 [0.48803462]
 [0.47788527]
 [0.49555197]]",4.0,4.0,"[0.33863013698630134, 0.18301369863013697, 0.21753424657534245, 0.2608219178082192]",[0.16844769 0.1909181  0.02507231 0.61556191]
1389,gas,50,165,-6936.312466568007,-7013.44316029224,"[[[0.00023894]]

 [[0.00317749]]

 [[0.00345067]]

 [[0.05405994]]

 [[0.00311544]]]","[[0.49555546]
 [0.4894638 ]
 [0.50023386]
 [0.47681176]
 [0.48712514]]",5.0,5.0,"[0.2493150684931507, 0.02410958904109589, 0.33424657534246577, 0.18136986301369862, 0.21095890410958903]",[0.62315706 0.01941894 0.14347615 0.02405645 0.18989139]
1390,gas,50,170,-6960.6180400550875,-7021.22072798127,"[[[0.05285715]]

 [[0.00333191]]

 [[0.00304295]]

 [[0.00023428]]]","[[0.4773187 ]
 [0.49979075]
 [0.48542622]
 [0.49555955]]",4.0,4.0,"[0.22313596491228072, 0.3305921052631579, 0.15734649122807018, 0.2889254385964912]",[0.02480205 0.17872715 0.17829442 0.61817638]
1391,gas,50,175,-6959.715214200374,-7020.317902126557,"[[[0.00023693]]

 [[0.05159843]]

 [[0.00329115]]

 [[0.00314557]]]","[[0.49554397]
 [0.47853435]
 [0.49577667]
 [0.48848051]]",4.0,4.0,"[0.28, 0.3254794520547945, 0.2515068493150685, 0.143013698630137]",[0.62065169 0.02557527 0.19826455 0.15550848]
1392,gas,50,180,-6938.63227791533,-7015.762971639562,"[[[0.00023311]]

 [[0.05074506]]

 [[0.00322097]]

 [[0.00311914]]

 [[0.00330528]]]","[[0.49554672]
 [0.47886702]
 [0.49460535]
 [0.48917288]
 [0.49954564]]",5.0,5.0,"[0.2854794520547945, 0.33315068493150685, 0.143013698630137, 0.14904109589041095, 0.08931506849315068]",[0.61652121 0.02615961 0.13388239 0.17557598 0.04786081]
1393,gas,50,185,-6960.439677125653,-7021.042365051836,"[[[0.00023509]]

 [[0.00316735]]

 [[0.05125713]]

 [[0.00362297]]]","[[0.49554748]
 [0.49164585]
 [0.47850161]
 [0.50111346]]",4.0,4.0,"[0.22575342465753426, 0.28328767123287674, 0.3463013698630137, 0.14465753424657535]",[0.61861353 0.32007428 0.0257953  0.03551689]
1394,gas,50,190,-6961.234806613632,-7021.8374945398145,"[[[0.00023291]]

 [[0.00327674]]

 [[0.00296922]]

 [[0.05111588]]]","[[0.49555893]
 [0.4970181 ]
 [0.48473956]
 [0.47819519]]",4.0,4.0,"[0.18794520547945207, 0.3736986301369863, 0.1052054794520548, 0.33315068493150685]",[0.61639029 0.22947822 0.12822878 0.02590272]
1395,gas,50,195,-6960.055829846742,-7020.658517772925,"[[[0.00023612]]

 [[0.05133714]]

 [[0.00308171]]

 [[0.00330559]]]","[[0.4955575 ]
 [0.47804175]
 [0.48630295]
 [0.50225262]]",4.0,4.0,"[0.2778082191780822, 0.3457534246575342, 0.14136986301369864, 0.23506849315068493]",[0.61976534 0.02573009 0.2146513  0.13985326]
1396,gas,50,200,-6936.372270146997,-7013.502963871229,"[[[0.00360625]]

 [[0.00312812]]

 [[0.00313999]]

 [[0.00023878]]

 [[0.05446866]]]","[[0.50187201]
 [0.48865176]
 [0.48916334]
 [0.4955584 ]
 [0.47639908]]",5.0,5.0,"[0.30904109589041096, 0.10356164383561643, 0.18958904109589042, 0.25315068493150683, 0.14465753424657535]",[0.09915487 0.09165352 0.16240151 0.62297987 0.02381023]
1397,gas,50,205,-6960.685956611183,-7021.288644537366,"[[[0.00023438]]

 [[0.003333  ]]

 [[0.05125867]]

 [[0.00313655]]]","[[0.49554998]
 [0.50144959]
 [0.47844482]
 [0.48950672]]",4.0,4.0,"[0.30246575342465754, 0.19506849315068492, 0.33534246575342463, 0.16712328767123288]",[0.61792843 0.09219666 0.02580591 0.26406901]
1398,gas,50,210,-6962.386059108249,-7022.988747034432,"[[[0.00323098]]

 [[0.00309954]]

 [[0.00022972]]

 [[0.05079825]]]","[[0.49682987]
 [0.48945526]
 [0.4955476 ]
 [0.47886775]]",4.0,4.0,"[0.19682017543859648, 0.18804824561403508, 0.2593201754385965, 0.35581140350877194]",[0.15509331 0.20575433 0.61299548 0.02615688]
1399,gas,50,215,-6960.544668649312,-7021.147356575495,"[[[0.00023439]]

 [[0.00338008]]

 [[0.00312579]]

 [[0.05319048]]]","[[0.49555113]
 [0.49963373]
 [0.48867895]
 [0.47752624]]",4.0,4.0,"[0.27835616438356164, 0.25972602739726025, 0.2553424657534247, 0.20657534246575343]",[0.61833488 0.12806009 0.22899436 0.02461066]
1400,gas,50,220,-6936.833624274293,-7013.964317998525,"[[[0.00023751]]

 [[0.00361513]]

 [[0.00295268]]

 [[0.05443502]]

 [[0.0032349 ]]]","[[0.49557271]
 [0.50235556]
 [0.48286312]
 [0.47588801]
 [0.49495009]]",5.0,5.0,"[0.2580821917808219, 0.290958904109589, 0.08273972602739726, 0.1441095890410959, 0.2241095890410959]",[0.62171063 0.08874613 0.12273891 0.02382688 0.14297745]
1401,gas,50,225,-6936.51898812751,-7013.649681851743,"[[[0.00322014]]

 [[0.00023834]]

 [[0.00267627]]

 [[0.00340613]]

 [[0.05375641]]]","[[0.49334316]
 [0.49557517]
 [0.47362614]
 [0.498664  ]
 [0.47637378]]",5.0,5.0,"[0.15945205479452054, 0.2958904109589041, 0.0263013698630137, 0.35506849315068495, 0.1632876712328767]",[0.14977642 0.62268838 0.05379327 0.14950863 0.0242333 ]
1402,gas,50,230,-6961.095006564081,-7021.6976944902635,"[[[0.00332496]]

 [[0.00023287]]

 [[0.05318431]]

 [[0.00301974]]]","[[0.49849554]
 [0.49555884]
 [0.47724186]
 [0.48527984]]",4.0,4.0,"[0.3780821917808219, 0.273972602739726, 0.18684931506849314, 0.1610958904109589]",[0.19936711 0.61678551 0.02462095 0.15922643]
1403,gas,50,235,-6938.740009715232,-7015.870703439465,"[[[0.00023247]]

 [[0.00331645]]

 [[0.00296601]]

 [[0.05285195]]

 [[0.00320397]]]","[[0.49556397]
 [0.4999508 ]
 [0.48333166]
 [0.47718397]
 [0.49316566]]",5.0,5.0,"[0.2432876712328767, 0.3336986301369863, 0.11506849315068493, 0.23123287671232876, 0.07671232876712329]",[0.61632041 0.16759508 0.13500665 0.02481824 0.05625963]
1404,gas,50,240,-6960.960025113736,-7021.562713039919,"[[[0.00023343]]

 [[0.0525169 ]]

 [[0.00309032]]

 [[0.00336947]]]","[[0.49555648]
 [0.47759171]
 [0.48804297]
 [0.50106588]]",4.0,4.0,"[0.2876712328767123, 0.2619178082191781, 0.13972602739726028, 0.31068493150684934]",[0.61719347 0.02501531 0.23202565 0.12576557]
1405,gas,50,245,-6960.639226837364,-7021.241914763546,"[[[0.0530151 ]]

 [[0.0030684 ]]

 [[0.00023422]]

 [[0.00337109]]]","[[0.47716664]
 [0.48673477]
 [0.49556061]
 [0.5014895 ]]",4.0,4.0,"[0.26136986301369863, 0.19232876712328767, 0.23616438356164385, 0.3101369863013699]",[0.02470286 0.21466027 0.61811732 0.14251955]
1406,gas,50,250,-6959.12291789056,-7019.725605816742,"[[[0.00362579]]

 [[0.00320426]]

 [[0.05271693]]

 [[0.00023845]]]","[[0.50141126]
 [0.4912496 ]
 [0.47783295]
 [0.4955459 ]]",4.0,4.0,"[0.18465753424657536, 0.19726027397260273, 0.33424657534246577, 0.28383561643835614]",[0.04592807 0.30685965 0.02485592 0.62235635]
1407,gas,50,255,-6961.354018028237,-7021.95670595442,"[[[0.05238122]]

 [[0.0002323 ]]

 [[0.00334147]]

 [[0.00313237]]]","[[0.47805892]
 [0.4955486 ]
 [0.49922659]
 [0.48972904]]",4.0,4.0,"[0.25315068493150683, 0.28986301369863016, 0.21534246575342467, 0.24164383561643835]",[0.02512232 0.61601366 0.10906661 0.24979741]
1408,gas,50,260,-6958.7022559086245,-7019.304943834807,"[[[0.05442423]]

 [[0.00365506]]

 [[0.00023937]]

 [[0.0031363 ]]]","[[0.47636622]
 [0.50176138]
 [0.49555871]
 [0.48924255]]",4.0,4.0,"[0.18027397260273972, 0.35342465753424657, 0.23232876712328768, 0.23397260273972603]",[0.02382498 0.09445752 0.6235406  0.25817691]
1409,gas,50,265,-6958.884834392963,-7019.487522319146,"[[[0.00023901]]

 [[0.05244062]]

 [[0.00328472]]

 [[0.00323222]]]","[[0.49553746]
 [0.47841159]
 [0.49320799]
 [0.49104162]]",4.0,4.0,"[0.23506849315068493, 0.23506849315068493, 0.3819178082191781, 0.14794520547945206]",[0.62295236 0.02504116 0.24493115 0.10707533]
1410,gas,50,270,-6958.947515664826,-7019.5502035910085,"[[[0.00023888]]

 [[0.00305531]]

 [[0.00333899]]

 [[0.05274637]]]","[[0.49555338]
 [0.48420808]
 [0.49757198]
 [0.47756104]]",4.0,4.0,"[0.25424657534246575, 0.11452054794520548, 0.3567123287671233, 0.2745205479452055]",[0.62289263 0.13176978 0.22050118 0.02483641]
1411,gas,50,275,-6959.869557633192,-7020.472245559375,"[[[0.00352139]]

 [[0.05376304]]

 [[0.00311704]]

 [[0.00023623]]]","[[0.50096206]
 [0.47689617]
 [0.4889923 ]
 [0.49555693]]",4.0,4.0,"[0.3424657534246575, 0.1978082191780822, 0.19726027397260273, 0.26246575342465756]",[0.10741534 0.02424128 0.24807333 0.62027005]
1412,gas,50,280,-6938.1783215195255,-7015.309015243758,"[[[0.05336624]]

 [[0.00023397]]

 [[0.00334961]]

 [[0.00308778]]

 [[0.00342893]]]","[[0.47702126]
 [0.49555976]
 [0.50197214]
 [0.48779584]
 [0.50201848]]",5.0,5.0,"[0.22794520547945205, 0.2602739726027397, 0.04219178082191781, 0.19342465753424656, 0.27616438356164386]",[0.0244948  0.61790995 0.01901597 0.23608379 0.1024955 ]
1413,gas,50,285,-6962.575508745109,-7023.1781966712915,"[[[0.00023019]]

 [[0.05773209]]

 [[0.00307713]]

 [[0.01347202]]]","[[0.49556091]
 [0.46460151]
 [0.49215984]
 [0.52054909]]",4.0,4.0,"[0.2635616438356164, 0.3183561643835616, 0.2115068493150685, 0.20657534246575343]",[0.61271994 0.0205002  0.35346994 0.01330992]
1414,gas,50,290,-6936.108723159777,-7013.239416884009,"[[[0.00023957]]

 [[0.05339545]]

 [[0.00323931]]

 [[0.00318701]]

 [[0.00344067]]]","[[0.49554377]
 [0.47764645]
 [0.49119326]
 [0.48912057]
 [0.49939956]]",5.0,5.0,"[0.23232876712328768, 0.20712328767123286, 0.18246575342465754, 0.17589041095890412, 0.2021917808219178]",[0.6236922  0.02445281 0.127468   0.13231993 0.09206706]
1415,gas,50,295,-6959.398039053722,-7020.000726979904,"[[[0.00023756]]

 [[0.0037217 ]]

 [[0.05372338]]

 [[0.00318143]]]","[[0.49555045]
 [0.50215286]
 [0.47712438]
 [0.49088507]]",4.0,4.0,"[0.2789041095890411, 0.22082191780821916, 0.269041095890411, 0.23123287671232876]",[0.62159077 0.05372717 0.02425468 0.30042738]
1416,gas,52,5,-7035.256030693302,-7112.386724417534,"[[[4.03329452e-02]]

 [[4.16999608e-04]]

 [[4.61074086e-03]]

 [[1.49190218e-03]]

 [[5.37983529e-05]]]","[[0.4847979 ]
 [0.49705091]
 [0.48791917]
 [0.49516465]
 [0.49476002]]",5.0,5.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",[0.03499117 0.13029394 0.11857661 0.39022026 0.32591801]
1417,gas,52,10,-6945.654238291735,-7105.424961006216,"[[[1.01535800e-03]]

 [[4.31440828e-03]]

 [[2.67625546e-04]]

 [[9.61085559e-04]]

 [[4.98733660e-02]]

 [[4.25853787e-04]]

 [[2.03921160e-03]]

 [[6.23973752e-03]]

 [[3.23134684e-05]]

 [[2.83039897e-04]]]","[[0.48954593]
 [0.47496617]
 [0.49724336]
 [0.49004716]
 [0.48055826]
 [0.49743136]
 [0.49589806]
 [0.495693  ]
 [0.49446342]
 [0.49737623]]",10.0,10.0,"[0.09972602739726028, 0.10027397260273972, 0.09972602739726028, 0.10027397260273972, 0.09972602739726028, 0.10027397260273972, 0.09972602739726028, 0.10027397260273972, 0.09972602739726028, 0.10027397260273972]","[0.04321505 0.04321976 0.08855149 0.04419577 0.02636341 0.07165771
 0.30644893 0.04745268 0.24192016 0.08697504]"
1418,gas,52,15,-6833.141635770604,-7075.552387475334,"[[[4.96305615e-04]]

 [[5.54224253e-02]]

 [[7.44346247e-04]]

 [[7.86158193e-04]]

 [[1.93719373e-03]]

 [[5.32034095e-04]]

 [[3.85723081e-03]]

 [[2.43236762e-02]]

 [[1.43900223e-04]]

 [[2.65974661e-03]]

 [[5.56926540e-02]]

 [[8.62089050e-04]]

 [[3.07624046e-05]]

 [[6.33305619e-03]]

 [[2.99213382e-04]]]","[[0.49787179]
 [0.47368653]
 [0.49417691]
 [0.49353181]
 [0.4821065 ]
 [0.49745491]
 [0.46779576]
 [0.56318762]
 [0.49587808]
 [0.49664809]
 [0.41095101]
 [0.49240099]
 [0.49444324]
 [0.48093282]
 [0.49796284]]",15.0,15.0,"[0.0663013698630137, 0.06684931506849315, 0.06684931506849315, 0.0663013698630137, 0.06684931506849315, 0.06684931506849315, 0.0663013698630137, 0.06684931506849315, 0.06684931506849315, 0.0663013698630137, 0.06684931506849315, 0.06684931506849315, 0.0663013698630137, 0.06684931506849315, 0.06684931506849315]","[0.0558226  0.00926932 0.04350589 0.0414317  0.03046769 0.05424431
 0.0279892  0.01047036 0.08774626 0.2764064  0.0084402  0.03979537
 0.22105993 0.02205456 0.07129619]"
1419,gas,52,20,-6887.358373896006,-7096.713114004637,"[[[5.95199688e-02]]

 [[4.67503816e-03]]

 [[2.04571368e-04]]

 [[3.80456181e-04]]

 [[4.44808708e-03]]

 [[2.65814329e-04]]

 [[7.19299086e-03]]

 [[2.51739973e-04]]

 [[4.80130198e-03]]

 [[2.01268350e-04]]

 [[9.85532219e-03]]

 [[2.00601365e-05]]

 [[1.64949909e-03]]]","[[0.46524966]
 [0.48076884]
 [0.49668309]
 [0.49646215]
 [0.48072566]
 [0.49639681]
 [0.51951496]
 [0.4963206 ]
 [0.48040626]
 [0.49597629]
 [0.52568068]
 [0.49430259]
 [0.49489174]]",13.0,13.0,"[0.19945205479452055, 0.04986301369863014, 0.04986301369863014, 0.05041095890410959, 0.04986301369863014, 0.04986301369863014, 0.04986301369863014, 0.05041095890410959, 0.04986301369863014, 0.05041095890410959, 0.1495890410958904, 0.05041095890410959, 0.15013698630136987]","[0.01980616 0.03224481 0.11628466 0.04303537 0.03183587 0.04650759
 0.0082009  0.04758102 0.03265136 0.0493455  0.01847943 0.18149294
 0.37253439]"
1420,gas,52,25,-6917.32320419821,-7093.621932710741,"[[[1.59419508e-02]]

 [[6.56701699e-02]]

 [[3.21844656e-05]]

 [[9.37153247e-04]]

 [[5.21908344e-03]]

 [[3.73580811e-04]]

 [[4.83400709e-03]]

 [[4.81033465e-03]]

 [[2.86821228e-03]]

 [[4.58299700e-05]]

 [[1.89110692e-04]]]","[[0.52449864]
 [0.45246053]
 [0.49459666]
 [0.49574879]
 [0.50019401]
 [0.49571628]
 [0.48138062]
 [0.48072347]
 [0.4816939 ]
 [0.49478808]
 [0.4963991 ]]",11.0,11.0,"[0.12, 0.12, 0.04, 0.24, 0.2, 0.04, 0.08, 0.04, 0.04, 0.04, 0.04]","[0.01460021 0.01595779 0.17629677 0.46141453 0.07293099 0.02627317
 0.04938322 0.02520083 0.02746917 0.09429141 0.03618191]"
1421,gas,52,30,-6919.033396433006,-7095.332124945537,"[[[2.51126606e-05]]

 [[5.59646708e-03]]

 [[1.09456420e-03]]

 [[5.35075795e-03]]

 [[5.55498321e-02]]

 [[2.16118153e-04]]

 [[4.54770461e-03]]

 [[2.46679310e-04]]

 [[8.90989927e-05]]

 [[4.78934518e-05]]

 [[4.95235785e-03]]]","[[0.49443223]
 [0.50854725]
 [0.49534054]
 [0.49587465]
 [0.47519361]
 [0.49668906]
 [0.4781184 ]
 [0.49681545]
 [0.49533027]
 [0.49476712]
 [0.48317531]]",11.0,11.0,"[0.033424657534246574, 0.16712328767123288, 0.23178082191780822, 0.033424657534246574, 0.20054794520547944, 0.06684931506849315, 0.06684931506849315, 0.033424657534246574, 0.033424657534246574, 0.06684931506849315, 0.0663013698630137]","[0.11541064 0.05023457 0.45024899 0.01469387 0.0224409  0.05763522
 0.05525151 0.02657931 0.04305247 0.12400535 0.04044718]"
1422,gas,52,35,-6937.264905811529,-7080.507622727961,"[[[4.33775469e-03]]

 [[4.38017168e-03]]

 [[5.86450773e-03]]

 [[6.11103133e-02]]

 [[1.18588704e-03]]

 [[1.90559181e-04]]

 [[7.00846081e-05]]

 [[6.39690224e-03]]

 [[6.29166814e-05]]]","[[0.47606307]
 [0.47561339]
 [0.50192579]
 [0.47039759]
 [0.49567446]
 [0.49623902]
 [0.4949775 ]
 [0.50602326]
 [0.49484769]]",9.0,9.0,"[0.05698630136986301, 0.05698630136986301, 0.11397260273972602, 0.11397260273972602, 0.22904109589041097, 0.02904109589041096, 0.028493150684931506, 0.2284931506849315, 0.143013698630137]","[0.03910067 0.03845134 0.02813866 0.01965647 0.44935583 0.03240906
 0.06301495 0.04829152 0.28158149]"
1423,gas,52,40,-7001.897338359721,-7128.612049478103,"[[[5.34906651e-04]]

 [[4.10202836e-03]]

 [[3.38126336e-03]]

 [[4.26434342e-03]]

 [[5.44395177e-02]]

 [[3.73816009e-03]]

 [[2.01754121e-05]]

 [[1.93591595e-05]]]","[[0.49594731]
 [0.48943432]
 [0.48425462]
 [0.49990223]
 [0.47626143]
 [0.48279411]
 [0.49441268]
 [0.49440041]]",8.0,8.0,"[0.3254794520547945, 0.05041095890410959, 0.05041095890410959, 0.2493150684931507, 0.22465753424657534, 0.049315068493150684, 0.025205479452054796, 0.025205479452054796]","[0.50586862 0.03423718 0.05184385 0.12070481 0.02339465 0.05783447
 0.1008988  0.10521763]"
1424,gas,52,45,-7004.253159065412,-7130.967870183793,"[[[3.55466226e-03]]

 [[3.74553802e-03]]

 [[3.61877484e-03]]

 [[6.21662526e-02]]

 [[5.00386518e-04]]

 [[3.74720945e-03]]

 [[1.70817153e-05]]

 [[1.00639825e-02]]]","[[0.48765751]
 [0.49304502]
 [0.4885959 ]
 [0.46574917]
 [0.49599293]
 [0.49316498]
 [0.49435875]
 [0.51187355]]",8.0,8.0,"[0.04438356164383562, 0.08876712328767124, 0.04438356164383562, 0.19945205479452055, 0.29041095890410956, 0.0663013698630137, 0.04438356164383562, 0.2219178082191781]","[0.06065485 0.08174181 0.06014957 0.01884653 0.50285191 0.0607029
 0.19516698 0.01988545]"
1425,gas,52,50,-6892.913459441776,-7003.100164762107,"[[[0.00368485]]

 [[0.00326014]]

 [[0.00217149]]

 [[0.00313515]]

 [[0.00317764]]

 [[0.05360243]]

 [[0.0002352 ]]]","[[0.50319001]
 [0.48830882]
 [0.48731265]
 [0.48922209]
 [0.48877801]
 [0.4758857 ]
 [0.4955928 ]]",7.0,7.0,"[0.30082191780821915, 0.09917808219178083, 0.04, 0.059726027397260274, 0.019726027397260273, 0.22027397260273973, 0.2602739726027397]","[0.10158641 0.11308743 0.0437863  0.07452758 0.02482333 0.02423901
 0.61794994]"
1426,gas,52,55,-6920.30401166781,-7013.962711190093,"[[[0.00298273]]

 [[0.00022262]]

 [[0.00367612]]

 [[0.00219046]]

 [[0.00335172]]

 [[0.05294026]]]","[[0.4889916 ]
 [0.4956027 ]
 [0.49993091]
 [0.48919498]
 [0.48749975]
 [0.47598298]]",6.0,6.0,"[0.055342465753424656, 0.27287671232876715, 0.2723287671232877, 0.09041095890410959, 0.07232876712328767, 0.23671232876712328]",[0.06479508 0.60362402 0.13661826 0.09126538 0.07904324 0.02465403]
1427,gas,52,60,-7069.3873618223215,-7146.518055546554,"[[[3.94863250e-03]]

 [[5.52944022e-04]]

 [[4.28299675e-03]]

 [[5.49516022e-02]]

 [[1.87288648e-05]]]","[[0.48553528]
 [0.49585504]
 [0.50012038]
 [0.47661559]
 [0.49439061]]",5.0,5.0,"[0.14849315068493152, 0.3019178082191781, 0.21698630136986302, 0.2991780821917808, 0.033424657534246574]",[0.14660887 0.51748895 0.10762926 0.02307756 0.20519536]
1428,gas,52,65,-6962.118441182874,-7022.721129109057,"[[[0.00297926]]

 [[0.00023068]]

 [[0.05030062]]

 [[0.00333313]]]","[[0.48703103]
 [0.49556777]
 [0.47815073]
 [0.5003767 ]]",4.0,4.0,"[0.13808219178082193, 0.26301369863013696, 0.30684931506849317, 0.29205479452054794]",[0.20834584 0.61382703 0.02644116 0.15138597]
1429,gas,52,70,-6938.98726921946,-7016.117962943693,"[[[0.00023193]]

 [[0.00341561]]

 [[0.00313311]]

 [[0.05246187]]

 [[0.00306242]]]","[[0.49555696]
 [0.50391631]
 [0.49003501]
 [0.4775855 ]
 [0.48817577]]",5.0,5.0,"[0.28712328767123285, 0.19945205479452055, 0.1567123287671233, 0.2854794520547945, 0.07123287671232877]",[0.61560482 0.08061894 0.17930679 0.02505839 0.09941106]
1430,gas,52,75,-6914.92822456741,-7008.586924089693,"[[[0.00330534]]

 [[0.0537491 ]]

 [[0.00320597]]

 [[0.00023613]]

 [[0.00352944]]

 [[0.00264231]]]","[[0.49126637]
 [0.47621593]
 [0.48790905]
 [0.49557817]
 [0.50179712]
 [0.48516274]]",6.0,6.0,"[0.0926027397260274, 0.1736986301369863, 0.11945205479452055, 0.2810958904109589, 0.27945205479452057, 0.0536986301369863]",[0.06558405 0.02420903 0.10448612 0.61987574 0.11824809 0.06759698]
1431,gas,52,80,-6937.672824823879,-7014.803518548111,"[[[0.00367494]]

 [[0.00023552]]

 [[0.0031171 ]]

 [[0.00315224]]

 [[0.05308727]]]","[[0.50231792]
 [0.49555459]
 [0.49011846]
 [0.49077453]
 [0.47726169]]",5.0,5.0,"[0.23671232876712328, 0.30027397260273975, 0.05041095890410959, 0.1506849315068493, 0.2619178082191781]",[0.0612431  0.61935801 0.07996593 0.21479471 0.02463825]
1432,gas,52,85,-7049.9427216182185,-7143.601421140501,"[[[4.24919035e-03]]

 [[3.89465626e-03]]

 [[1.36840940e-05]]

 [[5.57435959e-02]]

 [[4.98109133e-04]]

 [[5.56181959e-02]]]","[[0.50485971]
 [0.48600594]
 [0.49435423]
 [0.47607458]
 [0.49583883]
 [0.47589808]]",6.0,6.0,"[0.24835526315789475, 0.18695175438596492, 0.011513157894736841, 0.23519736842105263, 0.30646929824561403, 0.011513157894736841]",[0.08121601 0.18322645 0.17844896 0.02157912 0.53443854 0.00109093]
1433,gas,52,90,-6916.443655489841,-7010.102355012124,"[[[0.00315779]]

 [[0.00316728]]

 [[0.05071037]]

 [[0.00328113]]

 [[0.00023225]]

 [[0.00278715]]]","[[0.4901216 ]
 [0.4906025 ]
 [0.47841935]
 [0.49983457]
 [0.49555892]
 [0.48251897]]",6.0,6.0,"[0.08821917808219178, 0.07671232876712329, 0.34356164383561644, 0.16712328767123288, 0.30246575342465754, 0.021917808219178082]",[0.10349318 0.08747558 0.02617359 0.12264252 0.61560218 0.04461295]
1434,gas,52,95,-6961.854558502205,-7022.457246428387,"[[[0.0031925 ]]

 [[0.05093186]]

 [[0.00316916]]

 [[0.00023113]]]","[[0.49312369]
 [0.47903189]
 [0.49197651]
 [0.4955425 ]]",4.0,4.0,"[0.24164383561643835, 0.28383561643835614, 0.18904109589041096, 0.2854794520547945]",[0.19720837 0.02606372 0.16223001 0.6144979 ]
1435,gas,52,100,-6938.483415556138,-7015.614109280371,"[[[0.05241872]]

 [[0.00311463]]

 [[0.00315776]]

 [[0.00023332]]

 [[0.00343473]]]","[[0.47770596]
 [0.48924163]
 [0.49059046]
 [0.49555424]
 [0.50416059]]",5.0,5.0,"[0.2997260273972603, 0.12821917808219177, 0.09917808219178083, 0.29205479452054794, 0.18082191780821918]",[0.02507608 0.17107826 0.11626648 0.617044   0.07053518]
